product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,month,year,demand_level,recommended_quantity,prompt,response
FB000224,Outerwear,Forever21,Summer,S,Red,206.91,0.0,206.91,2025-08-06,34,2.3,False,No Return,8,2025,Low Demand,39,"Season: Summer, Category: Outerwear, Brand: Forever21, Color: Red, Price: 206.91, Rating: 2.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 39 units of Outerwear (Forever21, Red) for Summer season. Current demand is Low Demand with a customer rating of 2.3/5."
FB000225,Dresses,Gap,Winter,XL,Black,85.08,0.0,85.08,2025-08-06,29,3.0,False,No Return,8,2025,Medium Demand,44,"Season: Winter, Category: Dresses, Brand: Gap, Color: Black, Price: 85.08, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Dresses (Gap, Black) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000226,Outerwear,Forever21,Spring,XXL,White,240.32,54.8,108.62,2024-12-27,3,4.5,False,No Return,12,2024,High Demand,33,"Season: Spring, Category: Outerwear, Brand: Forever21, Color: White, Price: 108.62, Rating: 4.5, Markdown: 54.8%, Demand: High Demand","Recommend stocking 33 units of Outerwear (Forever21, White) for Spring season. Current demand is High Demand with a customer rating of 4.5/5."
FB000227,Dresses,Uniqlo,Fall,XXL,Red,130.12,1.4,128.3,2025-08-06,0,5.0,False,No Return,8,2025,High Demand,30,"Season: Fall, Category: Dresses, Brand: Uniqlo, Color: Red, Price: 128.30, Rating: 5.0, Markdown: 1.4%, Demand: High Demand","Recommend stocking 30 units of Dresses (Uniqlo, Red) for Fall season. Current demand is High Demand with a customer rating of 5.0/5."
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,35.61,2024-11-02,11,1.6,False,No Return,11,2024,Medium Demand,26,"Season: Spring, Category: Bottoms, Brand: H&M, Color: Black, Price: 35.61, Rating: 1.6, Markdown: 15.8%, Demand: Medium Demand","Recommend stocking 26 units of Bottoms (H&M, Black) for Spring season. Current demand is Medium Demand with a customer rating of 1.6/5."
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0.0,191.54,2024-10-10,18,1.2,False,No Return,10,2024,Medium Demand,33,"Season: Spring, Category: Outerwear, Brand: H&M, Color: Beige, Price: 191.54, Rating: 1.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 33 units of Outerwear (H&M, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 1.2/5."
FB000230,Accessories,Ann Taylor,Spring,Unknown,Beige,42.23,0.0,42.23,2025-07-14,15,3.0,False,No Return,7,2025,Medium Demand,30,"Season: Spring, Category: Accessories, Brand: Ann Taylor, Color: Beige, Price: 42.23, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 30 units of Accessories (Ann Taylor, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0.0,109.76,2025-08-06,16,4.3,False,No Return,8,2025,Medium Demand,31,"Season: Summer, Category: Shoes, Brand: H&M, Color: Gray, Price: 109.76, Rating: 4.3, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 31 units of Shoes (H&M, Gray) for Summer season. Current demand is Medium Demand with a customer rating of 4.3/5."
FB000232,Accessories,Mango,Summer,Unknown,Red,76.8,43.3,43.55,2025-08-06,24,3.0,False,No Return,8,2025,Medium Demand,39,"Season: Summer, Category: Accessories, Brand: Mango, Color: Red, Price: 43.55, Rating: 3.0, Markdown: 43.3%, Demand: Medium Demand","Recommend stocking 39 units of Accessories (Mango, Red) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000233,Dresses,Forever21,Winter,Unknown,Black,56.34,22.4,43.72,2025-08-06,37,2.5,True,Wrong Item,8,2025,Low Demand,42,"Season: Winter, Category: Dresses, Brand: Forever21, Color: Black, Price: 43.72, Rating: 2.5, Markdown: 22.4%, Demand: Low Demand","Recommend stocking 42 units of Dresses (Forever21, Black) for Winter season. Current demand is Low Demand with a customer rating of 2.5/5."
FB000234,Tops,Gap,Fall,Unknown,Beige,88.41,0.0,88.41,2025-08-06,24,4.4,False,No Return,8,2025,Medium Demand,39,"Season: Fall, Category: Tops, Brand: Gap, Color: Beige, Price: 88.41, Rating: 4.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 39 units of Tops (Gap, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 4.4/5."
FB000235,Tops,Gap,Spring,S,Black,25.96,0.0,25.96,2024-10-04,2,1.4,False,No Return,10,2024,High Demand,32,"Season: Spring, Category: Tops, Brand: Gap, Color: Black, Price: 25.96, Rating: 1.4, Markdown: 0.0%, Demand: High Demand","Recommend stocking 32 units of Tops (Gap, Black) for Spring season. Current demand is High Demand with a customer rating of 1.4/5."
FB000236,Bottoms,Zara,Spring,XXL,Red,60.25,0.0,60.25,2024-08-16,25,4.1,False,No Return,8,2024,Medium Demand,40,"Season: Spring, Category: Bottoms, Brand: Zara, Color: Red, Price: 60.25, Rating: 4.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 40 units of Bottoms (Zara, Red) for Spring season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB000237,Accessories,H&M,Fall,Unknown,Red,52.33,19.1,42.33,2025-08-06,4,3.0,False,No Return,8,2025,High Demand,34,"Season: Fall, Category: Accessories, Brand: H&M, Color: Red, Price: 42.33, Rating: 3.0, Markdown: 19.1%, Demand: High Demand","Recommend stocking 34 units of Accessories (H&M, Red) for Fall season. Current demand is High Demand with a customer rating of 3.0/5."
FB000238,Accessories,Mango,Fall,Unknown,White,67.61,0.0,67.61,2025-08-06,14,1.8,False,No Return,8,2025,Medium Demand,29,"Season: Fall, Category: Accessories, Brand: Mango, Color: White, Price: 67.61, Rating: 1.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 29 units of Accessories (Mango, White) for Fall season. Current demand is Medium Demand with a customer rating of 1.8/5."
FB000239,Shoes,Forever21,Spring,L,Brown,136.0,0.0,136.0,2025-08-01,46,4.5,False,No Return,8,2025,Low Demand,51,"Season: Spring, Category: Shoes, Brand: Forever21, Color: Brown, Price: 136.00, Rating: 4.5, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 51 units of Shoes (Forever21, Brown) for Spring season. Current demand is Low Demand with a customer rating of 4.5/5."
FB000240,Shoes,Zara,Fall,Unknown,Brown,74.48,0.0,74.48,2025-08-06,24,3.7,False,No Return,8,2025,Medium Demand,39,"Season: Fall, Category: Shoes, Brand: Zara, Color: Brown, Price: 74.48, Rating: 3.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 39 units of Shoes (Zara, Brown) for Fall season. Current demand is Medium Demand with a customer rating of 3.7/5."
FB000241,Dresses,Forever21,Fall,XS,Pink,101.39,0.0,101.39,2025-08-06,33,2.4,True,Size Issue,8,2025,Low Demand,38,"Season: Fall, Category: Dresses, Brand: Forever21, Color: Pink, Price: 101.39, Rating: 2.4, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 38 units of Dresses (Forever21, Pink) for Fall season. Current demand is Low Demand with a customer rating of 2.4/5."
FB000242,Dresses,Forever21,Fall,XXL,Green,169.68,41.7,98.92,2025-08-06,43,4.6,False,No Return,8,2025,Low Demand,48,"Season: Fall, Category: Dresses, Brand: Forever21, Color: Green, Price: 98.92, Rating: 4.6, Markdown: 41.7%, Demand: Low Demand","Recommend stocking 48 units of Dresses (Forever21, Green) for Fall season. Current demand is Low Demand with a customer rating of 4.6/5."
FB000243,Accessories,Forever21,Winter,Unknown,Purple,52.45,0.0,52.45,2025-08-06,34,2.1,False,No Return,8,2025,Low Demand,39,"Season: Winter, Category: Accessories, Brand: Forever21, Color: Purple, Price: 52.45, Rating: 2.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 39 units of Accessories (Forever21, Purple) for Winter season. Current demand is Low Demand with a customer rating of 2.1/5."
FB000244,Shoes,Uniqlo,Summer,XXL,Pink,153.85,47.6,80.62,2025-08-06,12,3.1,False,No Return,8,2025,Medium Demand,27,"Season: Summer, Category: Shoes, Brand: Uniqlo, Color: Pink, Price: 80.62, Rating: 3.1, Markdown: 47.6%, Demand: Medium Demand","Recommend stocking 27 units of Shoes (Uniqlo, Pink) for Summer season. Current demand is Medium Demand with a customer rating of 3.1/5."
FB000245,Bottoms,Mango,Fall,M,Brown,32.7,50.5,16.19,2025-08-06,46,1.3,False,No Return,8,2025,Low Demand,51,"Season: Fall, Category: Bottoms, Brand: Mango, Color: Brown, Price: 16.19, Rating: 1.3, Markdown: 50.5%, Demand: Low Demand","Recommend stocking 51 units of Bottoms (Mango, Brown) for Fall season. Current demand is Low Demand with a customer rating of 1.3/5."
FB000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,47.34,2025-08-06,42,4.2,False,No Return,8,2025,Low Demand,47,"Season: Fall, Category: Outerwear, Brand: Uniqlo, Color: Navy, Price: 47.34, Rating: 4.2, Markdown: 54.6%, Demand: Low Demand","Recommend stocking 47 units of Outerwear (Uniqlo, Navy) for Fall season. Current demand is Low Demand with a customer rating of 4.2/5."
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,39.3,2025-08-06,45,3.0,False,No Return,8,2025,Low Demand,50,"Season: Summer, Category: Dresses, Brand: Forever21, Color: Gray, Price: 39.30, Rating: 3.0, Markdown: 50.9%, Demand: Low Demand","Recommend stocking 50 units of Dresses (Forever21, Gray) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0.0,72.07,2025-05-08,20,3.0,True,Color Mismatch,5,2025,Medium Demand,35,"Season: Spring, Category: Bottoms, Brand: Banana Republic, Color: Black, Price: 72.07, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 35 units of Bottoms (Banana Republic, Black) for Spring season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000249,Outerwear,Zara,Fall,M,Green,220.99,0.0,220.99,2025-08-06,42,3.6,False,No Return,8,2025,Low Demand,47,"Season: Fall, Category: Outerwear, Brand: Zara, Color: Green, Price: 220.99, Rating: 3.6, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 47 units of Outerwear (Zara, Green) for Fall season. Current demand is Low Demand with a customer rating of 3.6/5."
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,100.23,2025-08-06,33,3.0,True,Size Issue,8,2025,Low Demand,38,"Season: Fall, Category: Outerwear, Brand: Uniqlo, Color: Black, Price: 100.23, Rating: 3.0, Markdown: 14.6%, Demand: Low Demand","Recommend stocking 38 units of Outerwear (Uniqlo, Black) for Fall season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,2025-04-26,36,3.0,False,No Return,4,2025,Low Demand,41,"Season: Spring, Category: Outerwear, Brand: Banana Republic, Color: Navy, Price: 101.77, Rating: 3.0, Markdown: 48.8%, Demand: Low Demand","Recommend stocking 41 units of Outerwear (Banana Republic, Navy) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0.0,121.03,2025-08-06,14,1.6,True,Changed Mind,8,2025,Medium Demand,29,"Season: Fall, Category: Outerwear, Brand: H&M, Color: Black, Price: 121.03, Rating: 1.6, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 29 units of Outerwear (H&M, Black) for Fall season. Current demand is Medium Demand with a customer rating of 1.6/5."
FB000253,Tops,H&M,Fall,L,White,88.62,0.0,88.62,2025-08-06,48,2.4,False,No Return,8,2025,Low Demand,53,"Season: Fall, Category: Tops, Brand: H&M, Color: White, Price: 88.62, Rating: 2.4, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 53 units of Tops (H&M, White) for Fall season. Current demand is Low Demand with a customer rating of 2.4/5."
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0.0,88.94,2025-08-06,29,3.9,False,No Return,8,2025,Medium Demand,44,"Season: Summer, Category: Shoes, Brand: H&M, Color: Green, Price: 88.94, Rating: 3.9, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Shoes (H&M, Green) for Summer season. Current demand is Medium Demand with a customer rating of 3.9/5."
FB000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,95.11,2025-08-06,32,1.7,False,No Return,8,2025,Low Demand,37,"Season: Winter, Category: Bottoms, Brand: Zara, Color: Black, Price: 95.11, Rating: 1.7, Markdown: 17.8%, Demand: Low Demand","Recommend stocking 37 units of Bottoms (Zara, Black) for Winter season. Current demand is Low Demand with a customer rating of 1.7/5."
FB000256,Bottoms,Forever21,Fall,XXL,Black,75.66,0.0,75.66,2025-08-06,20,3.0,False,No Return,8,2025,Medium Demand,35,"Season: Fall, Category: Bottoms, Brand: Forever21, Color: Black, Price: 75.66, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 35 units of Bottoms (Forever21, Black) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000257,Accessories,Ann Taylor,Winter,Unknown,Green,42.11,0.0,42.11,2025-08-06,26,4.0,False,No Return,8,2025,Medium Demand,41,"Season: Winter, Category: Accessories, Brand: Ann Taylor, Color: Green, Price: 42.11, Rating: 4.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 41 units of Accessories (Ann Taylor, Green) for Winter season. Current demand is Medium Demand with a customer rating of 4.0/5."
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,237.24,2024-12-25,25,4.6,False,No Return,12,2024,Medium Demand,40,"Season: Spring, Category: Outerwear, Brand: H&M, Color: Beige, Price: 237.24, Rating: 4.6, Markdown: 4.3%, Demand: Medium Demand","Recommend stocking 40 units of Outerwear (H&M, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 4.6/5."
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0.0,143.45,2024-09-27,39,3.0,True,Quality Issue,9,2024,Low Demand,44,"Season: Spring, Category: Shoes, Brand: Banana Republic, Color: Beige, Price: 143.45, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 44 units of Shoes (Banana Republic, Beige) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000260,Accessories,Banana Republic,Winter,Unknown,Beige,24.96,44.7,13.8,2025-08-06,44,3.0,False,No Return,8,2025,Low Demand,49,"Season: Winter, Category: Accessories, Brand: Banana Republic, Color: Beige, Price: 13.80, Rating: 3.0, Markdown: 44.7%, Demand: Low Demand","Recommend stocking 49 units of Accessories (Banana Republic, Beige) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000261,Outerwear,Forever21,Summer,XL,Navy,109.74,0.0,109.74,2025-08-06,45,1.9,False,No Return,8,2025,Low Demand,50,"Season: Summer, Category: Outerwear, Brand: Forever21, Color: Navy, Price: 109.74, Rating: 1.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 50 units of Outerwear (Forever21, Navy) for Summer season. Current demand is Low Demand with a customer rating of 1.9/5."
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0.0,161.14,2025-08-06,44,1.6,False,No Return,8,2025,Low Demand,49,"Season: Summer, Category: Dresses, Brand: H&M, Color: Blue, Price: 161.14, Rating: 1.6, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 49 units of Dresses (H&M, Blue) for Summer season. Current demand is Low Demand with a customer rating of 1.6/5."
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,199.89,2025-06-27,23,4.8,False,No Return,6,2025,Medium Demand,38,"Season: Spring, Category: Outerwear, Brand: Banana Republic, Color: Brown, Price: 199.89, Rating: 4.8, Markdown: 9.2%, Demand: Medium Demand","Recommend stocking 38 units of Outerwear (Banana Republic, Brown) for Spring season. Current demand is Medium Demand with a customer rating of 4.8/5."
FB000264,Dresses,Forever21,Summer,S,Pink,57.33,0.0,57.33,2025-08-06,23,2.0,False,No Return,8,2025,Medium Demand,38,"Season: Summer, Category: Dresses, Brand: Forever21, Color: Pink, Price: 57.33, Rating: 2.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 38 units of Dresses (Forever21, Pink) for Summer season. Current demand is Medium Demand with a customer rating of 2.0/5."
FB000265,Bottoms,Zara,Fall,XXL,Blue,108.24,0.0,108.24,2025-08-06,8,2.3,False,No Return,8,2025,High Demand,38,"Season: Fall, Category: Bottoms, Brand: Zara, Color: Blue, Price: 108.24, Rating: 2.3, Markdown: 0.0%, Demand: High Demand","Recommend stocking 38 units of Bottoms (Zara, Blue) for Fall season. Current demand is High Demand with a customer rating of 2.3/5."
FB000266,Accessories,Banana Republic,Summer,Unknown,Gray,67.93,0.0,67.93,2025-08-06,22,4.6,False,No Return,8,2025,Medium Demand,37,"Season: Summer, Category: Accessories, Brand: Banana Republic, Color: Gray, Price: 67.93, Rating: 4.6, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 37 units of Accessories (Banana Republic, Gray) for Summer season. Current demand is Medium Demand with a customer rating of 4.6/5."
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0.0,168.96,2025-08-06,9,3.0,False,No Return,8,2025,High Demand,39,"Season: Winter, Category: Dresses, Brand: Zara, Color: Blue, Price: 168.96, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 39 units of Dresses (Zara, Blue) for Winter season. Current demand is High Demand with a customer rating of 3.0/5."
FB000268,Tops,Ann Taylor,Fall,S,White,90.63,0.0,90.63,2025-08-06,33,4.2,False,No Return,8,2025,Low Demand,38,"Season: Fall, Category: Tops, Brand: Ann Taylor, Color: White, Price: 90.63, Rating: 4.2, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 38 units of Tops (Ann Taylor, White) for Fall season. Current demand is Low Demand with a customer rating of 4.2/5."
FB000269,Accessories,Mango,Spring,Unknown,Green,72.3,0.4,72.01,2024-12-29,38,3.0,True,Color Mismatch,12,2024,Low Demand,43,"Season: Spring, Category: Accessories, Brand: Mango, Color: Green, Price: 72.01, Rating: 3.0, Markdown: 0.4%, Demand: Low Demand","Recommend stocking 43 units of Accessories (Mango, Green) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0.0,27.98,2025-08-06,0,3.0,False,No Return,8,2025,High Demand,30,"Season: Winter, Category: Bottoms, Brand: H&M, Color: Beige, Price: 27.98, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 30 units of Bottoms (H&M, Beige) for Winter season. Current demand is High Demand with a customer rating of 3.0/5."
FB000271,Dresses,Forever21,Summer,Unknown,Navy,92.73,0.0,92.73,2025-08-06,15,1.4,False,No Return,8,2025,Medium Demand,30,"Season: Summer, Category: Dresses, Brand: Forever21, Color: Navy, Price: 92.73, Rating: 1.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 30 units of Dresses (Forever21, Navy) for Summer season. Current demand is Medium Demand with a customer rating of 1.4/5."
